时间,电能,进料数量,功率,1温区上,,1温区下,2温区上,2温区下,3温区上,3温区下,4温区上,4温区下,5温区上,5温区下,6温区上,6温区下,7温区上,7温区下,8温区上,8温区下,9温区上,9温区下,10温区上,10温区下,11温区上,11温区下,12温区上,12温区下,13温区上,13温区下,14温区上,14温区下,15温区上,15温区下,16温区上,16温区下,17温区上,17温区下,18温区上,18温区下,19温区上,19温区下,20温区上,20温区下,21温区上,21温区下
2016/10/23 17:08,3317942,98,428.3,370,4,322,599,548,698,663,748,750,752,750,750,750,775,750,900,890,1000,996,1065,1066,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1060,1059,1065,1059,1027,1000,978,950,910,850
2016/10/23 17:13,3317978,99,428.9,388,18,342,600,556,702,669,750,750,748,750,749,750,776,750,900,891,1000,997,1065,1067,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1027,1000,978,950,908,850
2016/10/23 17:18,3318013,99,421.8,404,16,356,599,561,697,672,752,750,753,750,752,750,773,750,900,892,1000,997,1065,1067,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1026,1000,978,950,907,850
2016/10/23 17:23,3318048,100,420.3,410,6,362,600,565,704,674,746,750,748,750,749,750,778,750,900,892,1000,998,1065,1068,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1026,1000,978,950,906,850
2016/10/23 17:28,3318082,100,404.7,407,-3,360,606,566,696,675,754,750,752,750,751,750,773,750,900,893,1000,998,1065,1068,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,906,850
2016/10/23 17:33,3318118,101,425.5,405,-2,360,595,567,704,676,747,750,750,750,751,750,777,750,900,893,1000,998,1065,1068,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1026,1000,978,950,906,850
2016/10/23 17:38,3318152,101,422.6,398,-7,359,605,569,697,675,753,750,749,750,749,750,776,750,900,893,1000,998,1065,1068,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1027,1000,978,950,905,850
2016/10/23 17:43,3318188,102,412.1,386,-12,360,601,568,704,676,750,750,753,750,752,750,776,750,900,893,1000,999,1065,1068,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1027,1000,978,950,906,850
2016/10/23 17:48,3318224,102,458.7,379,-7,360,594,567,696,677,749,750,748,750,749,750,779,750,900,893,1000,999,1065,1068,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1027,1000,978,950,905,850
2016/10/23 17:53,3318258,102,390.8,376,-3,360,606,569,705,679,753,750,753,750,752,750,775,750,900,893,1000,999,1065,1068,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1027,1000,978,950,906,850
2016/10/23 17:58,3318294,102,441.9,371,-5,360,603,572,696,681,746,750,749,750,750,750,778,750,900,893,1000,999,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1027,1000,978,950,906,850
2016/10/23 18:03,3318328,103,410.7,366,-5,360,597,574,706,681,754,750,751,750,750,750,774,750,900,893,1000,999,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,906,850
2016/10/23 18:08,3318364,103,430.7,360,-6,360,607,578,699,683,747,750,751,750,751,750,777,750,900,893,1000,999,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,907,850
2016/10/23 18:13,3318399,104,430.6,359,-1,360,616,580,704,684,752,750,749,750,748,750,775,750,900,893,1000,999,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,906,850
2016/10/23 18:18,3318433,104,397.6,364,5,360,623,583,703,684,750,750,752,750,752,750,775,750,900,893,1000,999,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,907,850
2016/10/23 18:23,3318468,105,430.5,365,1,360,627,585,700,683,748,750,748,750,749,750,778,750,900,893,1000,999,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,906,850
2016/10/23 18:28,3318501,105,392.6,362,-3,360,628,587,702,682,753,750,752,750,751,750,774,750,900,894,1000,999,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,907,850
2016/10/23 18:33,3318539,105,448.2,358,-4,360,627,586,698,681,746,750,749,750,751,750,778,750,900,894,1000,999,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,907,850
2016/10/23 18:38,3318572,106,403.5,365,7,360,622,584,705,682,754,750,750,750,749,750,776,750,900,894,1000,999,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,906,850
2016/10/23 18:43,3318606,106,403.5,365,0,360,622,584,705,682,754,750,750,750,749,750,776,750,900,894,1000,999,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,906,850
2016/10/23 18:48,3318641,107,402.5,372,7,360,612,583,708,682,749,750,752,750,752,750,776,750,900,894,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,906,850
2016/10/23 18:53,3318676,107,434.3,368,-4,360,598,581,710,681,751,750,748,750,749,750,778,750,900,893,1000,999,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,906,850
2016/10/23 18:58,3318712,108,411.7,360,-8,360,599,580,714,680,752,750,753,750,752,750,775,750,900,894,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,906,850
2016/10/23 19:03,3318746,108,439.8,359,-1,360,608,579,717,681,747,750,748,750,750,750,777,750,900,893,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,906,850
2016/10/23 19:08,3318780,109,416.6,371,12,359,597,579,718,681,754,750,752,750,750,750,774,750,900,893,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,907,850
2016/10/23 19:13,3318815,109,404,371,0,353,601,576,715,679,751,750,750,750,751,750,777,750,900,893,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,906,850
2016/10/23 19:18,3318851,109,419.2,367,-4,356,601,576,712,678,749,750,749,750,748,750,775,750,900,894,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,907,850
2016/10/23 19:23,3318887,110,423,360,-7,357,598,576,702,677,754,750,753,750,752,750,775,750,900,894,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,906,850
2016/10/23 19:28,3318921,110,442.5,359,-1,358,604,576,698,676,753,750,748,750,749,750,778,750,900,894,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,906,850
2016/10/23 19:33,3318955,111,410.5,371,12,358,596,576,704,676,752,750,752,750,751,750,774,750,900,894,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,906,850
2016/10/23 19:38,3318990,111,409.3,371,0,351,604,573,697,674,752,750,752,750,750,750,777,750,900,894,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,906,850
2016/10/23 19:43,3319026,113,416.4,367,-4,355,598,573,704,675,751,750,750,750,750,750,774,750,900,894,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,907,850
2016/10/23 19:48,3319062,113,422,361,-6,355,602,574,695,674,750,750,750,750,751,750,776,750,900,894,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,906,850
2016/10/23 19:53,3319097,114,449.8,358,-3,356,600,574,701,675,748,750,751,750,748,750,777,750,900,894,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,907,850
2016/10/23 19:58,3319132,114,421,370,12,358,599,574,699,676,750,750,752,750,752,750,774,750,900,894,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,907,850
2016/10/23 20:03,3319168,116,410,372,2,359,605,575,700,675,749,750,755,750,750,750,778,750,900,895,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,907,850
2016/10/23 20:08,3319203,116,440,366,-6,360,595,575,699,677,749,750,756,750,750,750,774,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,907,850
2016/10/23 20:13,3319239,117,426.1,358,-8,357,606,575,702,675,750,750,757,750,753,750,777,750,900,895,1000,1000,1065,1070,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,907,850
2016/10/23 20:18,3319273,117,431.6,362,4,356,599,575,698,677,750,750,757,750,752,750,777,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,908,850
2016/10/23 20:23,3319308,118,398.1,373,11,359,602,575,707,677,750,750,757,750,750,750,773,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,906,850
2016/10/23 20:28,3319343,118,426.2,370,-3,360,603,576,696,678,750,750,755,750,751,750,779,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,907,850
2016/10/23 20:33,3319380,118,423.7,362,-8,361,596,576,702,679,750,750,753,750,752,750,774,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,906,850
2016/10/23 20:38,3319416,119,445.7,358,-4,360,605,576,699,678,749,750,748,750,754,750,778,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,906,850
2016/10/23 20:43,3319450,119,428.1,369,11,360,596,576,700,679,752,750,750,750,755,750,777,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,906,850
2016/10/23 20:48,3319485,121,405,373,4,358,606,575,705,678,748,750,751,750,756,750,774,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,906,850
2016/10/23 20:53,3319521,121,430.7,366,-7,359,599,575,697,678,753,750,749,750,757,750,775,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1026,1000,978,950,907,850
2016/10/23 20:58,3319557,122,438.4,358,-8,360,601,574,701,678,748,750,752,750,757,750,774,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1026,1000,978,950,906,850
2016/10/23 21:03,3319592,122,428.1,361,3,359,602,575,699,679,751,750,748,750,756,750,778,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1026,1000,978,950,906,850
2016/10/23 21:08,3319626,122,428.3,374,13,360,597,574,698,680,751,750,751,750,755,750,776,750,900,895,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1026,1000,978,950,907,850
2016/10/23 21:13,3319663,123,409.4,371,-3,360,606,575,703,679,748,750,749,750,752,750,774,750,900,896,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1026,1000,978,950,906,850
2016/10/23 21:18,3319698,123,435.1,363,-8,360,596,574,697,679,753,750,750,750,748,750,775,750,900,896,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1026,1000,978,950,908,850
2016/10/23 21:23,3319734,123,429.7,357,-6,360,604,574,706,679,746,750,751,750,752,750,771,750,900,896,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1026,1000,978,950,907,850
2016/10/23 21:28,3319768,125,434.6,368,11,359,598,575,697,680,753,750,748,750,750,750,774,750,900,896,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1026,1000,978,950,908,850
2016/10/23 21:33,3319803,125,407.8,373,5,360,601,575,703,679,748,750,753,750,749,750,779,752,900,896,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1026,1000,977,950,907,850
2016/10/23 21:38,3319839,126,422.7,367,-6,360,601,575,697,678,750,750,748,750,752,750,784,753,900,896,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1060,1065,1059,1027,1000,978,950,907,850
2016/10/23 21:43,3319875,126,429.4,359,-8,360,598,574,703,678,751,750,751,750,749,750,787,752,900,897,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1027,1000,978,950,907,850
2016/10/23 21:48,3319909,126,427.4,361,2,360,605,574,697,678,747,750,750,750,750,750,793,749,900,898,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1027,1000,978,950,906,850
2016/10/23 21:53,3319944,128,414,372,11,361,596,574,703,679,754,750,749,750,749,750,793,750,902,899,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1027,1000,978,950,907,850
2016/10/23 21:58,3319979,128,416.1,370,-2,359,604,574,697,677,747,750,752,750,750,750,787,750,904,900,1000,1000,1065,1069,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1027,1000,978,950,906,850
2016/10/23 22:03,3320016,128,409.9,362,-8,358,597,574,704,678,753,750,748,750,752,750,785,750,907,900,1000,1000,1065,1068,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1059,1027,1000,978,950,907,850
2016/10/23 22:08,3320050,129,447.5,357,-5,357,602,572,696,676,748,750,752,750,748,750,782,750,908,900,1000,999,1065,1068,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,907,850
2016/10/23 22:13,3320085,129,413.7,369,12,357,601,573,700,676,750,750,750,750,753,750,781,750,910,900,1000,999,1065,1068,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,906,850
2016/10/23 22:18,3320119,129,413,372,3,360,598,573,705,676,751,750,749,750,750,750,783,750,911,900,1000,998,1065,1068,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1026,1000,978,950,907,850
2016/10/23 22:23,3320155,131,417.1,366,-6,360,603,573,697,676,748,750,752,750,751,750,779,750,912,900,1000,998,1065,1068,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1026,1000,978,950,906,850
2016/10/23 22:28,3320190,131,436.2,358,-8,359,596,572,704,677,753,750,748,750,752,750,782,750,913,900,1000,998,1065,1068,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1026,1000,978,950,907,850
2016/10/23 22:33,3320224,132,425,362,4,359,606,572,697,674,747,750,752,750,749,750,778,750,913,900,1000,998,1065,1068,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1026,1000,978,950,906,850
2016/10/23 22:38,3320260,132,407.4,371,9,360,597,572,704,674,753,750,750,750,752,750,779,750,911,900,1000,999,1065,1067,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,906,850
2016/10/23 22:43,3320294,134,436.7,368,-3,360,601,571,696,674,748,750,749,750,749,750,781,750,909,900,1000,999,1065,1067,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1026,1000,978,950,908,850
2016/10/23 22:48,3320332,136,395.6,361,-7,358,601,572,704,675,752,750,753,750,752,750,778,750,907,899,1000,1000,1065,1068,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,907,850
2016/10/23 22:53,3320366,136,469.1,357,-4,359,596,572,692,676,749,750,748,750,750,750,780,750,906,899,1000,1000,1065,1068,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,908,850
2016/10/23 22:58,3320401,137,395.8,370,13,357,605,571,702,676,750,750,753,750,750,750,776,750,905,898,1000,1000,1065,1067,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,907,850
2016/10/23 23:03,3320435,137,430.3,373,3,357,596,571,696,676,750,750,750,750,751,750,780,750,904,897,1000,1000,1065,1067,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,908,850
2016/10/23 23:08,3320471,138,405.6,368,-5,353,605,570,703,674,749,750,749,750,749,750,777,750,903,897,1000,999,1065,1067,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1058,1026,1000,978,950,907,850
2016/10/23 23:13,3320507,138,416.9,361,-7,354,599,570,698,675,752,750,753,750,752,750,778,750,902,896,1000,999,1065,1067,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1058,1027,1000,978,950,907,850
2016/10/23 23:18,3320541,138,453.5,358,-3,355,599,570,699,675,747,750,748,750,748,750,775,750,900,895,1000,998,1065,1067,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1058,1026,1000,978,950,908,850
2016/10/23 23:23,3320576,138,394.3,371,13,355,601,571,701,676,753,750,753,750,752,750,776,750,899,894,1000,997,1065,1067,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1058,1026,1000,978,950,907,850
2016/10/23 23:28,3320610,139,440.3,373,2,355,598,570,694,675,746,750,748,750,749,750,778,750,900,894,1000,997,1065,1067,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1058,1026,1000,978,950,909,850
2016/10/23 23:33,3320647,139,387.5,368,-5,354,605,570,703,674,753,750,752,750,751,750,775,750,900,894,1000,996,1065,1067,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1058,1027,1000,978,950,908,850
2016/10/23 23:38,3320681,140,445.2,361,-7,354,595,571,696,675,747,750,750,750,750,750,779,750,900,893,1000,996,1065,1067,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,908,850
2016/10/23 23:43,3320717,140,428.3,358,-3,355,607,570,707,674,751,750,749,750,750,750,775,750,900,893,1000,997,1065,1067,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,908,850
2016/10/23 23:48,3320752,140,427.6,371,13,355,596,571,697,674,751,750,753,750,752,750,778,750,900,893,1000,997,1065,1067,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,908,850
2016/10/23 23:53,3320787,141,430.1,373,2,351,601,570,701,674,748,750,748,750,748,750,777,750,900,892,1000,998,1065,1067,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,909,850
2016/10/23 23:58,3320823,141,407.3,369,-4,345,601,569,701,674,753,750,753,750,752,750,776,750,900,892,1000,998,1065,1068,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,908,850
2016/10/24 0:03,3320858,0,445.4,363,-6,347,599,569,695,674,747,750,749,750,749,750,779,750,900,892,1000,998,1065,1068,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1058,1027,1000,978,950,909,850
2016/10/24 0:08,3320895,0,414.8,358,-5,346,606,569,705,673,753,750,751,750,751,750,775,750,900,892,1000,998,1065,1068,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1058,1027,1000,978,950,908,850
2016/10/24 0:13,3320929,1,434.6,365,7,350,594,568,696,673,749,750,751,750,750,750,779,750,900,892,1000,997,1065,1069,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1057,1027,1000,978,950,908,850
2016/10/24 0:18,3320966,1,407.4,367,2,344,603,565,704,671,750,750,749,750,749,750,777,750,899,891,1000,997,1065,1070,1065,1065,1065,1063,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1057,1027,1000,978,950,910,851
2016/10/24 0:23,3321001,3,442.6,358,-9,332,596,559,698,668,751,750,753,750,752,750,778,750,901,891,1000,996,1065,1071,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1059,1065,1057,1027,1000,978,950,909,849
2016/10/24 0:28,3321035,3,435.7,365,7,336,607,562,697,669,748,750,748,750,748,750,778,750,901,891,1000,996,1065,1072,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1057,1027,1000,978,950,909,850
2016/10/24 0:33,3321070,4,404,369,4,345,596,564,702,671,753,750,753,750,752,750,775,750,899,891,1000,996,1067,1074,1065,1065,1065,1064,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1057,1026,1000,978,950,907,850
2016/10/24 0:38,3321105,5,420.8,364,-5,348,602,565,700,672,746,750,749,750,750,750,779,750,901,890,1000,996,1065,1073,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1057,1026,1000,978,950,908,850
2016/10/24 0:43,3321140,5,413.1,361,-3,351,600,566,699,673,753,750,751,750,750,750,774,750,900,891,1000,996,1065,1072,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1057,1026,1000,978,950,908,850
2016/10/24 0:48,3321176,8,416.4,360,-1,352,597,566,702,673,748,750,751,750,751,750,779,750,900,890,1000,996,1065,1071,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1061,1058,1065,1057,1026,1000,978,950,907,850
